Column1,WeekStarting,Store,Brand,Quantity,Advert,Price,Revenue
2020-12-13,2020-12-13,1004,dominicks,18066,1,2.25,40648.5
2020-12-20,2020-12-20,1004,dominicks,14709,1,2.64,38831.76
2020-12-27,2020-12-27,1004,dominicks,18574,1,2.6,48292.4
2020-06-14,2020-06-14,1004,minute.maid,10801,1,2.32,25058.32
2020-06-21,2020-06-21,1004,minute.maid,9273,1,1.96,18175.079999999998
2020-06-28,2020-06-28,1004,minute.maid,12797,1,1.98,25338.06
2020-07-05,2020-07-05,1004,minute.maid,12784,1,2.3,29403.199999999997
2020-07-12,2020-07-12,1004,minute.maid,19498,1,2.4,46795.2
2020-07-19,2020-07-19,1004,minute.maid,18310,1,2.36,43211.6
2020-07-26,2020-07-26,1004,minute.maid,11349,1,2.21,25081.29
2020-08-02,2020-08-02,1004,minute.maid,10057,1,2.39,24036.23
2020-08-09,2020-08-09,1004,minute.maid,10687,1,2.25,24045.75
2020-08-16,2020-08-16,1004,minute.maid,10475,1,2.34,24511.5
2020-08-23,2020-08-23,1004,minute.maid,17293,1,2.34,40465.619999999995
2020-08-30,2020-08-30,1004,minute.maid,14466,1,2.43,35152.380000000005
2020-09-06,2020-09-06,1004,minute.maid,11881,1,2.01,23880.809999999998
2020-09-13,2020-09-13,1004,minute.maid,17946,1,2.46,44147.159999999996
2020-09-20,2020-09-20,1004,minute.maid,16423,1,2.32,38101.36
2020-09-27,2020-09-27,1004,minute.maid,14293,1,2.36,33731.479999999996
2020-10-04,2020-10-04,1004,minute.maid,13933,1,2.07,28841.309999999998
2020-10-11,2020-10-11,1004,minute.maid,13019,1,2.5,32547.5
2020-10-18,2020-10-18,1004,minute.maid,18941,1,2.11,39965.509999999995
2020-10-25,2020-10-25,1004,minute.maid,13671,1,2.02,27615.420000000002
2020-11-01,2020-11-01,1004,minute.maid,19212,1,1.94,37271.28
2020-11-08,2020-11-08,1004,minute.maid,9159,1,2.06,18867.54
2020-11-15,2020-11-15,1004,minute.maid,11482,1,2.42,27786.44
2020-11-22,2020-11-22,1004,minute.maid,15967,1,2.14,34169.380000000005
2020-11-29,2020-11-29,1004,minute.maid,18130,1,2.68,48588.4
2020-12-06,2020-12-06,1004,minute.maid,10220,1,2.48,25345.6
2020-12-13,2020-12-13,1004,minute.maid,11344,1,2.07,23482.079999999998
2020-12-20,2020-12-20,1004,minute.maid,12767,1,2.45,31279.15
2020-12-27,2020-12-27,1004,minute.maid,13228,1,2.38,31482.64
2020-06-14,2020-06-14,1004,tropicana,17967,1,2.46,44198.82
2020-06-21,2020-06-21,1004,tropicana,14255,1,2.06,29365.3
2020-06-28,2020-06-28,1004,tropicana,15279,1,2.38,36364.02
2020-07-05,2020-07-05,1004,tropicana,11144,1,2.08,23179.52
2020-07-12,2020-07-12,1004,tropicana,11808,1,2.33,27512.64
2020-07-19,2020-07-19,1004,tropicana,10628,1,2.1,22318.8
2020-07-26,2020-07-26,1004,tropicana,15866,1,1.94,30780.04
2020-08-02,2020-08-02,1004,tropicana,9678,1,2.62,25356.36
2020-08-09,2020-08-09,1004,tropicana,10064,1,1.98,19926.72
2020-08-16,2020-08-16,1004,tropicana,16109,1,2.37,38178.33
2020-08-23,2020-08-23,1004,tropicana,18292,1,1.95,35669.4
2020-08-30,2020-08-30,1004,tropicana,19280,1,2.23,42994.4
2020-09-06,2020-09-06,1004,tropicana,9109,1,2.19,19948.71
2020-09-13,2020-09-13,1004,tropicana,19730,1,2.63,51889.9
2020-09-20,2020-09-20,1004,tropicana,19125,1,2.23,42648.75
2020-09-27,2020-09-27,1004,tropicana,9070,1,2.69,24398.3
2020-10-04,2020-10-04,1004,tropicana,10689,1,2.38,25439.82
2020-10-11,2020-10-11,1004,tropicana,13650,1,2.66,36309.0
2020-10-18,2020-10-18,1004,tropicana,10329,1,2.25,23240.25
2020-10-25,2020-10-25,1004,tropicana,17026,1,2.61,44437.86
2020-11-01,2020-11-01,1004,tropicana,17488,1,2.16,37774.08
2020-11-08,2020-11-08,1004,tropicana,15201,1,2.4,36482.4
2020-11-15,2020-11-15,1004,tropicana,15787,1,2.65,41835.549999999996
2020-11-22,2020-11-22,1004,tropicana,14882,1,2.56,38097.92
2020-11-29,2020-11-29,1004,tropicana,18573,1,2.61,48475.53
2020-12-06,2020-12-06,1004,tropicana,14815,1,2.56,37926.4
2020-12-13,2020-12-13,1004,tropicana,16572,1,2.43,40269.96
2020-12-20,2020-12-20,1004,tropicana,19615,1,2.4,47076.0
2020-12-27,2020-12-27,1004,tropicana,12632,1,2.14,27032.480000000003
2020-06-14,2020-06-14,1005,dominicks,19925,1,2.32,46226.0
2020-06-21,2020-06-21,1005,dominicks,9424,1,2.12,19978.88
2020-06-28,2020-06-28,1005,dominicks,14446,1,2.07,29903.219999999998
2020-07-05,2020-07-05,1005,dominicks,12255,1,2.04,25000.2
2020-07-12,2020-07-12,1005,dominicks,17405,1,2.47,42990.350000000006
2020-07-19,2020-07-19,1005,dominicks,15770,1,2.67,42105.9
2020-07-26,2020-07-26,1005,dominicks,15006,1,1.95,29261.7
2020-08-02,2020-08-02,1005,dominicks,16588,1,2.12,35166.560000000005
2020-08-09,2020-08-09,1005,dominicks,17805,1,2.64,47005.200000000004
2020-08-16,2020-08-16,1005,dominicks,18013,1,2.12,38187.560000000005
2020-08-23,2020-08-23,1005,dominicks,16158,1,2.21,35709.18
2020-08-30,2020-08-30,1005,dominicks,10964,1,1.9,20831.6
2020-09-06,2020-09-06,1005,dominicks,12914,1,2.21,28539.94
2020-09-13,2020-09-13,1005,dominicks,17311,1,1.96,33929.56
2020-09-20,2020-09-20,1005,dominicks,14349,1,2.59,37163.909999999996
2020-09-27,2020-09-27,1005,dominicks,10420,1,2.35,24487.0
2020-10-04,2020-10-04,1005,dominicks,13419,1,1.98,26569.62
2020-10-11,2020-10-11,1005,dominicks,17329,1,2.08,36044.32
2020-10-18,2020-10-18,1005,dominicks,15942,1,2.2,35072.4
2020-10-25,2020-10-25,1005,dominicks,12463,1,2.59,32279.17
2020-11-01,2020-11-01,1005,dominicks,13040,1,2.15,28036.0
2020-11-08,2020-11-08,1005,dominicks,17182,1,1.95,33504.9
2020-11-15,2020-11-15,1005,dominicks,12577,1,1.93,24273.61
2020-11-22,2020-11-22,1005,dominicks,10708,1,2.08,22272.64
2020-11-29,2020-11-29,1005,dominicks,15419,1,2.28,35155.32
2020-12-06,2020-12-06,1005,dominicks,11669,1,2.04,23804.760000000002
2020-12-13,2020-12-13,1005,dominicks,10371,1,2.26,23438.46
2020-12-20,2020-12-20,1005,dominicks,17838,1,2.07,36924.659999999996
2020-12-27,2020-12-27,1005,dominicks,14142,1,2.68,37900.560000000005
2020-06-14,2020-06-14,1005,minute.maid,9223,1,2.13,19644.989999999998
2020-06-21,2020-06-21,1005,minute.maid,19915,1,2.26,45007.899999999994
2020-06-28,2020-06-28,1005,minute.maid,16434,1,2.25,36976.5
2020-07-05,2020-07-05,1005,minute.maid,19279,1,2.57,49547.03
2020-07-12,2020-07-12,1005,minute.maid,15059,1,2.09,31473.309999999998
2020-07-19,2020-07-19,1005,minute.maid,13508,1,2.4,32419.199999999997
2020-07-26,2020-07-26,1005,minute.maid,17845,1,2.06,36760.700000000004
2020-08-02,2020-08-02,1005,minute.maid,10782,1,2.59,27925.379999999997
2020-08-09,2020-08-09,1005,minute.maid,10952,1,2.13,23327.76
2020-08-16,2020-08-16,1005,minute.maid,14782,1,2.14,31633.480000000003
2020-08-23,2020-08-23,1005,minute.maid,15208,1,2.42,36803.36
2020-08-30,2020-08-30,1005,minute.maid,9332,1,2.03,18943.96
2020-09-06,2020-09-06,1005,minute.maid,11748,1,2.42,28430.16
2020-09-13,2020-09-13,1005,minute.maid,15963,1,2.2,35118.600000000006
2020-09-20,2020-09-20,1005,minute.maid,19624,1,2.23,43761.52
2020-09-27,2020-09-27,1005,minute.maid,19409,1,2.23,43282.07
2020-10-04,2020-10-04,1005,minute.maid,17372,1,2.67,46383.24
2020-10-11,2020-10-11,1005,minute.maid,13563,1,1.95,26447.85
2020-10-18,2020-10-18,1005,minute.maid,14557,1,1.94,28240.579999999998
2020-10-25,2020-10-25,1005,minute.maid,11808,1,1.94,22907.52
2020-11-01,2020-11-01,1005,minute.maid,11199,1,2.36,26429.64
2020-11-08,2020-11-08,1005,minute.maid,18429,1,2.45,45151.05
2020-11-15,2020-11-15,1005,minute.maid,10897,1,2.45,26697.65
2020-11-22,2020-11-22,1005,minute.maid,12849,1,2.21,28396.29
2020-11-29,2020-11-29,1005,minute.maid,12990,1,2.0,25980.0
2020-12-06,2020-12-06,1005,minute.maid,13753,1,2.62,36032.86
2020-12-13,2020-12-13,1005,minute.maid,18381,1,1.9,34923.9
2020-12-20,2020-12-20,1005,minute.maid,18107,1,1.94,35127.58
2020-12-27,2020-12-27,1005,minute.maid,13285,1,2.44,32415.399999999998
2020-06-14,2020-06-14,1005,tropicana,18733,1,2.6,48705.8
2020-06-21,2020-06-21,1005,tropicana,14892,1,2.56,38123.520000000004
2020-06-28,2020-06-28,1005,tropicana,17394,1,2.25,39136.5
2020-07-05,2020-07-05,1005,tropicana,9691,1,2.6,25196.600000000002
2020-07-12,2020-07-12,1005,tropicana,11660,1,2.21,25768.6
2020-07-19,2020-07-19,1005,tropicana,17365,1,2.33,40460.450000000004
2020-07-26,2020-07-26,1005,tropicana,11590,1,1.93,22368.7
2020-08-02,2020-08-02,1005,tropicana,13358,1,1.91,25513.78
2020-08-09,2020-08-09,1005,tropicana,17503,1,2.22,38856.66
2020-08-16,2020-08-16,1005,tropicana,10434,1,2.52,26293.68
2020-08-23,2020-08-23,1005,tropicana,11693,1,2.62,30635.66
2020-08-30,2020-08-30,1005,tropicana,18626,1,1.99,37065.74
2020-09-06,2020-09-06,1005,tropicana,11669,1,2.36,27538.84
2020-09-13,2020-09-13,1005,tropicana,11248,1,2.07,23283.359999999997
2020-09-20,2020-09-20,1005,tropicana,15953,1,2.17,34618.01
2020-09-27,2020-09-27,1005,tropicana,15007,1,2.0,30014.0
2020-10-04,2020-10-04,1005,tropicana,14492,1,2.09,30288.28
2020-10-11,2020-10-11,1005,tropicana,18188,1,2.6,47288.8
2020-10-18,2020-10-18,1005,tropicana,13467,1,1.92,25856.64
2020-10-25,2020-10-25,1005,tropicana,9901,1,2.08,20594.08
2020-11-01,2020-11-01,1005,tropicana,12958,1,2.25,29155.5
2020-11-08,2020-11-08,1005,tropicana,17299,1,2.17,37538.83
2020-11-15,2020-11-15,1005,tropicana,15401,1,2.23,34344.23
2020-11-22,2020-11-22,1005,tropicana,10451,1,2.59,27068.09
2020-11-29,2020-11-29,1005,tropicana,13008,1,2.57,33430.56
2020-12-06,2020-12-06,1005,tropicana,10047,1,2.4,24112.8
2020-12-13,2020-12-13,1005,tropicana,13548,1,1.95,26418.6
2020-12-20,2020-12-20,1005,tropicana,13536,1,2.36,31944.96
2020-12-27,2020-12-27,1005,tropicana,17183,1,2.02,34709.66
2020-06-14,2020-06-14,1006,dominicks,9545,1,2.0,19090.0
2020-06-21,2020-06-21,1006,dominicks,13329,1,2.58,34388.82
2020-06-28,2020-06-28,1006,dominicks,15592,1,2.01,31339.92
2020-07-05,2020-07-05,1006,dominicks,16955,1,2.51,42557.049999999996
2020-07-12,2020-07-12,1006,dominicks,19461,1,2.48,48263.28
2020-07-19,2020-07-19,1006,dominicks,11109,1,1.97,21884.73
2020-07-26,2020-07-26,1006,dominicks,17109,1,2.57,43970.13
2020-08-02,2020-08-02,1006,dominicks,17538,1,2.11,37005.18
2020-08-09,2020-08-09,1006,dominicks,11176,1,2.56,28610.56
2020-08-16,2020-08-16,1006,dominicks,9421,1,2.56,24117.760000000002
2020-08-23,2020-08-23,1006,dominicks,10311,1,2.03,20931.329999999998
2020-08-30,2020-08-30,1006,dominicks,13882,1,2.04,28319.28
2020-09-06,2020-09-06,1006,dominicks,15863,1,2.42,38388.46
2020-09-13,2020-09-13,1006,dominicks,16128,1,2.63,42416.64
2020-09-20,2020-09-20,1006,dominicks,11280,1,2.59,29215.199999999997
2020-09-27,2020-09-27,1006,dominicks,12872,1,2.65,34110.799999999996
2020-10-04,2020-10-04,1006,dominicks,16181,1,2.52,40776.12
2020-10-11,2020-10-11,1006,dominicks,10869,1,1.97,21411.93
2020-10-18,2020-10-18,1006,dominicks,18792,1,2.65,49798.799999999996
2020-10-25,2020-10-25,1006,dominicks,16374,1,2.48,40607.52
2020-11-01,2020-11-01,1006,dominicks,13446,1,2.25,30253.5
2020-11-08,2020-11-08,1006,dominicks,15230,1,2.09,31830.699999999997
2020-11-15,2020-11-15,1006,dominicks,10477,1,2.01,21058.769999999997
2020-11-22,2020-11-22,1006,dominicks,9962,1,2.32,23111.84
2020-11-29,2020-11-29,1006,dominicks,13324,1,2.69,35841.56
2020-12-06,2020-12-06,1006,dominicks,9504,1,1.99,18912.96
2020-12-13,2020-12-13,1006,dominicks,15744,1,2.46,38730.24
2020-12-20,2020-12-20,1006,dominicks,12711,1,2.02,25676.22
2020-12-27,2020-12-27,1006,dominicks,10113,1,1.98,20023.74
2020-06-14,2020-06-14,1006,minute.maid,10868,1,2.48,26952.64
2020-06-21,2020-06-21,1006,minute.maid,10550,1,2.19,23104.5
2020-06-28,2020-06-28,1006,minute.maid,10199,1,1.92,19582.079999999998
2020-07-05,2020-07-05,1006,minute.maid,9800,1,2.25,22050.0
2020-07-12,2020-07-12,1006,minute.maid,9877,1,2.17,21433.09
2020-07-19,2020-07-19,1006,minute.maid,13899,1,2.52,35025.48
2020-07-26,2020-07-26,1006,minute.maid,18966,1,2.56,48552.96
2020-08-02,2020-08-02,1006,minute.maid,9893,1,1.94,19192.42
2020-08-09,2020-08-09,1006,minute.maid,13128,1,2.12,27831.36
2020-08-16,2020-08-16,1006,minute.maid,16890,1,2.04,34455.6
2020-08-23,2020-08-23,1006,minute.maid,12639,1,2.23,28184.97
2020-08-30,2020-08-30,1006,minute.maid,18061,1,2.57,46416.77
2020-09-06,2020-09-06,1006,minute.maid,19140,1,2.54,48615.6
2020-09-13,2020-09-13,1006,minute.maid,12080,1,2.08,25126.4
2020-09-20,2020-09-20,1006,minute.maid,19467,1,2.62,51003.54
2020-09-27,2020-09-27,1006,minute.maid,12770,1,2.12,27072.4
2020-10-04,2020-10-04,1006,minute.maid,16334,1,1.98,32341.32
2020-10-11,2020-10-11,1006,minute.maid,11019,1,1.99,21927.81
2020-10-18,2020-10-18,1006,minute.maid,19433,1,1.97,38283.01
2020-10-25,2020-10-25,1006,minute.maid,14454,1,2.04,29486.16
2020-11-01,2020-11-01,1006,minute.maid,17330,1,1.99,34486.7
2020-11-08,2020-11-08,1006,minute.maid,19853,1,2.56,50823.68
2020-11-15,2020-11-15,1006,minute.maid,15736,1,2.51,39497.35999999999
2020-11-22,2020-11-22,1006,minute.maid,10804,1,2.21,23876.84
2020-11-29,2020-11-29,1006,minute.maid,17838,1,2.35,41919.3
2020-12-06,2020-12-06,1006,minute.maid,18277,1,1.99,36371.23
2020-12-13,2020-12-13,1006,minute.maid,18273,1,1.99,36363.27
2020-12-20,2020-12-20,1006,minute.maid,12678,1,1.95,24722.1
2020-12-27,2020-12-27,1006,minute.maid,19997,1,2.59,51792.229999999996
2020-06-14,2020-06-14,1006,tropicana,16886,1,2.19,36980.34
2020-06-21,2020-06-21,1006,tropicana,17535,1,2.36,41382.6
2020-06-28,2020-06-28,1006,tropicana,14621,1,1.97,28803.37
2020-07-05,2020-07-05,1006,tropicana,16667,1,2.64,44000.880000000005
2020-07-12,2020-07-12,1006,tropicana,9110,1,2.28,20770.8
2020-07-19,2020-07-19,1006,tropicana,10830,1,2.18,23609.4
2020-07-26,2020-07-26,1006,tropicana,10854,1,2.68,29088.72
2020-08-02,2020-08-02,1006,tropicana,9506,1,2.43,23099.58
2020-08-09,2020-08-09,1006,tropicana,16440,1,1.93,31729.2
2020-08-16,2020-08-16,1006,tropicana,16206,1,2.27,36787.62
2020-08-23,2020-08-23,1006,tropicana,14077,1,2.67,37585.59
2020-08-30,2020-08-30,1006,tropicana,16955,1,2.41,40861.55
2020-09-06,2020-09-06,1006,tropicana,18732,1,2.19,41023.08
2020-09-13,2020-09-13,1006,tropicana,10319,1,2.36,24352.84
2020-09-20,2020-09-20,1006,tropicana,12073,1,2.55,30786.149999999998
2020-09-27,2020-09-27,1006,tropicana,19463,1,2.15,41845.45
2020-10-04,2020-10-04,1006,tropicana,13781,1,1.91,26321.71
2020-10-11,2020-10-11,1006,tropicana,18250,1,2.69,49092.5
2020-10-18,2020-10-18,1006,tropicana,11720,1,2.03,23791.6
2020-10-25,2020-10-25,1006,tropicana,10822,1,2.65,28678.3
2020-11-01,2020-11-01,1006,tropicana,10256,1,2.07,21229.92
2020-11-08,2020-11-08,1006,tropicana,14524,1,2.04,29628.96
2020-11-15,2020-11-15,1006,tropicana,11354,1,2.46,27930.84
2020-11-22,2020-11-22,1006,tropicana,17258,1,1.92,33135.36
2020-11-29,2020-11-29,1006,tropicana,10308,1,2.18,22471.440000000002
2020-12-06,2020-12-06,1006,tropicana,16830,1,2.51,42243.299999999996
2020-12-13,2020-12-13,1006,tropicana,17792,1,2.48,44124.159999999996
2020-12-20,2020-12-20,1006,tropicana,16669,1,2.54,42339.26
2020-12-27,2020-12-27,1006,tropicana,14617,1,2.55,37273.35
2020-06-14,2020-06-14,1007,dominicks,19546,1,2.69,52578.74
2020-06-21,2020-06-21,1007,dominicks,17987,1,2.39,42988.93
2020-06-28,2020-06-28,1007,dominicks,11143,1,2.36,26297.48
2020-07-05,2020-07-05,1007,dominicks,12651,1,2.0,25302.0
2020-07-12,2020-07-12,1007,dominicks,14590,1,2.23,32535.7
2020-07-19,2020-07-19,1007,dominicks,16989,1,2.53,42982.17
2020-07-26,2020-07-26,1007,dominicks,18777,1,1.95,36615.15
2020-08-02,2020-08-02,1007,dominicks,14405,1,2.13,30682.649999999998
2020-08-09,2020-08-09,1007,dominicks,18737,1,1.97,36911.89
2020-08-16,2020-08-16,1007,dominicks,13120,1,2.59,33980.799999999996
2020-08-23,2020-08-23,1007,dominicks,19675,1,2.35,46236.25
2020-08-30,2020-08-30,1007,dominicks,19613,1,2.63,51582.189999999995
2020-09-06,2020-09-06,1007,dominicks,12800,1,2.63,33664.0
2020-09-13,2020-09-13,1007,dominicks,19581,1,2.02,39553.62
2020-09-20,2020-09-20,1007,dominicks,18002,1,2.39,43024.78
2020-09-27,2020-09-27,1007,dominicks,12640,1,1.93,24395.2
2020-10-04,2020-10-04,1007,dominicks,19945,1,2.45,48865.25
2020-10-11,2020-10-11,1007,dominicks,11585,1,2.19,25371.149999999998
2020-10-18,2020-10-18,1007,dominicks,14785,1,2.43,35927.55
2020-10-25,2020-10-25,1007,dominicks,16747,1,2.57,43039.79
2020-11-01,2020-11-01,1007,dominicks,16701,1,1.99,33234.99
2020-11-08,2020-11-08,1007,dominicks,10068,1,2.04,20538.72
2020-11-15,2020-11-15,1007,dominicks,19987,1,2.29,45770.23
2020-11-22,2020-11-22,1007,dominicks,18424,1,2.62,48270.880000000005
2020-11-29,2020-11-29,1007,dominicks,16637,1,2.62,43588.94
2020-12-06,2020-12-06,1007,dominicks,16089,1,2.22,35717.58
2020-12-13,2020-12-13,1007,dominicks,18730,1,2.26,42329.799999999996
2020-12-20,2020-12-20,1007,dominicks,18029,1,2.19,39483.51
2020-12-27,2020-12-27,1007,dominicks,19958,1,2.18,43508.44
2020-06-14,2020-06-14,1007,minute.maid,16487,1,2.66,43855.420000000006
2020-06-21,2020-06-21,1007,minute.maid,15505,1,2.23,34576.15
2020-06-28,2020-06-28,1007,minute.maid,12136,1,2.14,25971.04
2020-07-05,2020-07-05,1007,minute.maid,11707,1,2.47,28916.29
2020-07-12,2020-07-12,1007,minute.maid,13739,1,2.42,33248.38
2020-07-19,2020-07-19,1007,minute.maid,14376,1,2.54,36515.04
2020-07-26,2020-07-26,1007,minute.maid,19822,1,2.21,43806.62
2020-08-02,2020-08-02,1007,minute.maid,17552,1,2.26,39667.52
2020-08-09,2020-08-09,1007,minute.maid,15137,1,2.65,40113.049999999996
2020-08-16,2020-08-16,1007,minute.maid,17043,1,2.66,45334.380000000005
2020-08-23,2020-08-23,1007,minute.maid,13921,1,2.48,34524.08
2020-08-30,2020-08-30,1007,minute.maid,18515,1,2.52,46657.8
2020-09-06,2020-09-06,1007,minute.maid,11189,1,2.45,27413.050000000003
2020-09-13,2020-09-13,1007,minute.maid,16598,1,2.32,38507.36
2020-09-20,2020-09-20,1007,minute.maid,15738,1,1.9,29902.199999999997
2020-09-27,2020-09-27,1007,minute.maid,15826,1,2.11,33392.86
2020-10-04,2020-10-04,1007,minute.maid,13936,1,2.69,37487.84
2020-10-11,2020-10-11,1007,minute.maid,16289,1,2.01,32740.889999999996
2020-10-18,2020-10-18,1007,minute.maid,17879,1,2.47,44161.130000000005
2020-10-25,2020-10-25,1007,minute.maid,12428,1,2.36,29330.079999999998
2020-11-01,2020-11-01,1007,minute.maid,11083,1,2.43,26931.690000000002
2020-11-08,2020-11-08,1007,minute.maid,12493,1,2.01,25110.929999999997
2020-11-15,2020-11-15,1007,minute.maid,9405,1,2.42,22760.1
2020-11-22,2020-11-22,1007,minute.maid,16358,1,2.14,35006.12
2020-11-29,2020-11-29,1007,minute.maid,17351,1,2.39,41468.89
2020-12-06,2020-12-06,1007,minute.maid,12268,1,2.66,32632.88
2020-12-13,2020-12-13,1007,minute.maid,19550,1,2.48,48484.0
2020-12-20,2020-12-20,1007,minute.maid,16838,1,2.64,44452.32
2020-12-27,2020-12-27,1007,minute.maid,18987,1,2.2,41771.4
2020-06-14,2020-06-14,1007,tropicana,9690,1,1.92,18604.8
2020-06-21,2020-06-21,1007,tropicana,17017,1,2.54,43223.18
2020-06-28,2020-06-28,1007,tropicana,16873,1,2.01,33914.729999999996
2020-07-05,2020-07-05,1007,tropicana,16623,1,2.27,37734.21
2020-07-12,2020-07-12,1007,tropicana,12191,1,2.05,24991.55
2020-07-19,2020-07-19,1007,tropicana,18744,1,2.55,47797.2
2020-07-26,2020-07-26,1007,tropicana,11160,1,2.04,22766.4
2020-08-02,2020-08-02,1007,tropicana,9598,1,2.08,19963.84
2020-08-09,2020-08-09,1007,tropicana,17423,1,2.05,35717.149999999994
2020-08-16,2020-08-16,1007,tropicana,19329,1,2.38,46003.02
2020-08-23,2020-08-23,1007,tropicana,14949,1,2.23,33336.27
2020-08-30,2020-08-30,1007,tropicana,14929,1,2.21,32993.09
2020-09-06,2020-09-06,1007,tropicana,13143,1,2.59,34040.369999999995
2020-09-13,2020-09-13,1007,tropicana,18018,1,1.96,35315.28
2020-09-20,2020-09-20,1007,tropicana,13456,1,2.55,34312.799999999996
2020-09-27,2020-09-27,1007,tropicana,9173,1,2.01,18437.73
2020-10-04,2020-10-04,1007,tropicana,18419,1,2.09,38495.71
2020-10-11,2020-10-11,1007,tropicana,18963,1,2.47,46838.61
2020-10-18,2020-10-18,1007,tropicana,14689,1,2.17,31875.129999999997
2020-10-25,2020-10-25,1007,tropicana,13576,1,2.27,30817.52
2020-11-01,2020-11-01,1007,tropicana,16263,1,1.98,32200.739999999998
2020-11-08,2020-11-08,1007,tropicana,16771,1,2.4,40250.4
2020-11-15,2020-11-15,1007,tropicana,11912,1,2.67,31805.04
2020-11-22,2020-11-22,1007,tropicana,17362,1,2.16,37501.920000000006
2020-11-29,2020-11-29,1007,tropicana,12704,1,2.66,33792.64
2020-12-06,2020-12-06,1007,tropicana,9389,1,2.23,20937.47
2020-12-13,2020-12-13,1007,tropicana,11463,1,2.43,27855.09
2020-12-20,2020-12-20,1007,tropicana,14445,1,2.0,28890.0
2020-12-27,2020-12-27,1007,tropicana,19540,1,1.99,38884.6
2020-06-14,2020-06-14,1008,dominicks,14773,1,2.38,35159.74
2020-06-21,2020-06-21,1008,dominicks,15843,1,1.98,31369.14
2020-06-28,2020-06-28,1008,dominicks,19680,1,2.21,43492.8
2020-07-05,2020-07-05,1008,dominicks,11166,1,2.65,29589.899999999998
2020-07-12,2020-07-12,1008,dominicks,11646,1,1.96,22826.16
2020-07-19,2020-07-19,1008,dominicks,17999,1,2.16,38877.840000000004
2020-07-26,2020-07-26,1008,dominicks,15523,1,2.63,40825.49
2020-08-02,2020-08-02,1008,dominicks,9697,1,2.07,20072.789999999997
2020-08-09,2020-08-09,1008,dominicks,18499,1,1.97,36443.03
2020-08-16,2020-08-16,1008,dominicks,9029,1,2.15,19412.35
2020-08-23,2020-08-23,1008,dominicks,9216,1,2.05,18892.8
2020-08-30,2020-08-30,1008,dominicks,11971,1,2.58,30885.18
2020-09-06,2020-09-06,1008,dominicks,9311,1,2.49,23184.390000000003
2020-09-13,2020-09-13,1008,dominicks,10298,1,2.48,25539.04
2020-09-20,2020-09-20,1008,dominicks,19223,1,2.66,51133.18
2020-09-27,2020-09-27,1008,dominicks,18458,1,2.0,36916.0
2020-10-04,2020-10-04,1008,dominicks,11216,1,2.36,26469.76
2020-10-11,2020-10-11,1008,dominicks,12810,1,2.26,28950.6
2020-10-18,2020-10-18,1008,dominicks,13627,1,2.01,27390.269999999997
2020-10-25,2020-10-25,1008,dominicks,11126,1,2.2,24477.2
2020-11-01,2020-11-01,1008,dominicks,10668,1,2.13,22722.84
2020-11-08,2020-11-08,1008,dominicks,12237,1,2.17,26554.29
2020-11-15,2020-11-15,1008,dominicks,15697,1,2.27,35632.19
2020-11-22,2020-11-22,1008,dominicks,17268,1,2.1,36262.8
2020-11-29,2020-11-29,1008,dominicks,9727,1,2.66,25873.82
2020-12-06,2020-12-06,1008,dominicks,12869,1,2.0,25738.0
2020-12-13,2020-12-13,1008,dominicks,13155,1,2.02,26573.1
2020-12-20,2020-12-20,1008,dominicks,17834,1,2.66,47438.44
2020-12-27,2020-12-27,1008,dominicks,9444,1,2.19,20682.36
2020-06-14,2020-06-14,1008,minute.maid,18199,1,2.1,38217.9
